"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	348
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	216
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	182
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	23
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	35
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	28
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	16
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	23
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"30-34 years"	"30-34"	21
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	41
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	93
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	121
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	201
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	181
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	174
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	232
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	196
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	171
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	121
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	82
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	16
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	29
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	32
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	27
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	20
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	20
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	16
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"30-34 years"	"30-34"	22
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"35-39 years"	"35-39"	45
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	84
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	146
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	173
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	231
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	206
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	198
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	201
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	177
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	114
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	105
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	21
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	33
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	23
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	25
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	23
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	17
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"30-34 years"	"30-34"	19
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"35-39 years"	"35-39"	44
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"40-44 years"	"40-44"	78
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"45-49 years"	"45-49"	119
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"50-54 years"	"50-54"	171
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"55-59 years"	"55-59"	188
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"60-64 years "	"60-64"	194
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"65-69 years"	"65-69"	208
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"70-74 years"	"70-74"	150
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"75-79 years"	"75-79"	184
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"80-84 years"	"80-84"	116
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	"White"	"2106-3"	"85+ years"	"85+"	93
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	29
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	34
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	30
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	25
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	31
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	25
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"30-34 years"	"30-34"	18
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"35-39 years"	"35-39"	44
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"40-44 years"	"40-44"	88
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"45-49 years"	"45-49"	135
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"50-54 years"	"50-54"	150
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"55-59 years"	"55-59"	176
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"60-64 years "	"60-64"	199
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"65-69 years"	"65-69"	179
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"70-74 years"	"70-74"	167
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"75-79 years"	"75-79"	124
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"80-84 years"	"80-84"	108
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	"White"	"2106-3"	"85+ years"	"85+"	82
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"25-29 years"	"25-29"	16
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	39
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	103
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	204
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	266
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	288
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	232
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	199
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	192
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	118
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	96
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	52
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"85+ years"	"85+"	32
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	27
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	77
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	130
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	168
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	184
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	161
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	141
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	132
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	110
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	110
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	66
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"Black or African American"	"2054-5"	"85+ years"	"85+"	38
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"25-29 years"	"25-29"	61
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"30-34 years"	"30-34"	224
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"35-39 years"	"35-39"	587
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"40-44 years"	"40-44"	1200
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"45-49 years"	"45-49"	1805
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"50-54 years"	"50-54"	2065
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"55-59 years"	"55-59"	2164
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"60-64 years "	"60-64"	2012
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"65-69 years"	"65-69"	1981
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"70-74 years"	"70-74"	2073
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"75-79 years"	"75-79"	2099
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"80-84 years"	"80-84"	1319
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	"White"	"2106-3"	"85+ years"	"85+"	1023
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	44
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	131
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	201
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	285
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	267
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	238
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	220
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	165
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	139
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	106
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	78
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"85+ years"	"85+"	30
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	33
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	67
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	126
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	170
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	171
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	158
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	138
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	133
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	104
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	107
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	71
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"Black or African American"	"2054-5"	"85+ years"	"85+"	62
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"25-29 years"	"25-29"	60
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"30-34 years"	"30-34"	263
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"35-39 years"	"35-39"	614
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"40-44 years"	"40-44"	1188
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"45-49 years"	"45-49"	1743
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"50-54 years"	"50-54"	2250
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"55-59 years"	"55-59"	2222
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"60-64 years "	"60-64"	2057
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"65-69 years"	"65-69"	2064
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"70-74 years"	"70-74"	1981
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"75-79 years"	"75-79"	1993
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"80-84 years"	"80-84"	1315
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	"White"	"2106-3"	"85+ years"	"85+"	1041
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"30-34 years"	"30-34"	50
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	101
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	244
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	304
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	328
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	291
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	216
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	205
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	158
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	110
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"80-84 years"	"80-84"	63
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"85+ years"	"85+"	49
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	35
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	58
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	108
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	163
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	214
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	164
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	170
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	119
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	124
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	95
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	64
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"Black or African American"	"2054-5"	"85+ years"	"85+"	35
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"25-29 years"	"25-29"	73
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"30-34 years"	"30-34"	224
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"35-39 years"	"35-39"	536
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"40-44 years"	"40-44"	1208
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"45-49 years"	"45-49"	1803
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"50-54 years"	"50-54"	2038
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"55-59 years"	"55-59"	2387
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"60-64 years "	"60-64"	2073
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"65-69 years"	"65-69"	2036
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"70-74 years"	"70-74"	1959
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"75-79 years"	"75-79"	2021
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"80-84 years"	"80-84"	1419
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	"White"	"2106-3"	"85+ years"	"85+"	1038
	"Female Breast"	"26000-Female"	"California"	"06"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	17
